date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum
2010,12,N00000267,0.0,8.0,MA,2199.195,213.0,1.0,1.0,308.745
2012,14,N00000267,0.0,2.0,MA,213.0,240.2,2.0,0.0,283.005
2014,16,N00000267,0.0,2.0,MA,240.2,0.0,0.0,0.0,332.55
2006,8,N00005321,0.0,5.0,NE,266.655,258.063,2.0,0.0,320.415
2008,10,N00005321,0.0,7.0,NE,258.063,479.436,0.0,0.0,649.658
2010,12,N00005321,0.0,1.0,NE,479.436,474.45,4.0,0.0,728.949
2012,14,N00005321,0.0,2.0,NE,474.45,821.85,3.0,0.0,809.375
2014,16,N00005321,0.0,4.0,NE,821.85,0.0,0.0,1.0,1398.1860000000001
2006,8,N00006561,0.0,9.0,NM,59.25,289.76599999999996,2.0,0.0,134.26
2008,10,N00006561,0.9065170632955322,7.0,NM,289.76599999999996,57.163000000000004,0.0,0.0,1623.8370000000002
2014,16,N00006561,0.0,15.0,NM,847.227,0.0,0.0,1.0,833.922
2010,18,N00008092,0.0,19.0,AR,2354.099,2.0,0.0,3.0,3026.122000000001
2005,7,N00003762,0.0,10.0,IN,0.0,220.78599999999997,0.0,0.0,309.441
2010,12,N00003762,0.0,5.0,IN,1036.31,0.0,0.0,0.0,224.468
2005,7,N00003583,0.0,17.0,OH,0.0,166.38299999999995,0.0,0.0,52.371
2010,12,N00003583,0.0,6.0,OH,89.5,0.0,0.0,1.0,0.0
2006,8,N00009818,0.0,6.0,NV,266.25,463.436,2.0,0.0,256.047
2008,10,N00009818,0.0,4.0,NV,463.436,455.879,0.0,0.0,426.153
2010,12,N00009818,0.0,2.0,NV,455.879,1090.2269999999999,0.0,0.0,495.534
2012,14,N00009818,0.7077759414124947,5.0,NV,1090.2269999999999,114.09899999999999,0.0,0.0,2541.277
2006,8,N00004762,0.0,7.0,IL,203.90200000000002,285.13599999999997,1.0,0.0,270.513
2008,10,N00004762,0.0,16.0,IL,285.13599999999997,391.93199999999996,4.0,0.0,475.75199999999995
2010,12,N00004762,0.0,2.0,IL,391.93199999999996,551.994,4.0,0.0,430.416
2012,14,N00004762,0.0,16.0,IL,551.994,0.0,0.0,2.0,2523.43
2008,10,N00003875,0.0,8.0,IN,641.376,713.883,0.0,0.0,1021.025
2010,12,N00003875,0.0,2.0,IN,713.883,0.0,0.0,0.0,726.425
2006,8,N00000860,0.0,9.0,NJ,96.904,171.581,4.0,0.0,229.895
2008,10,N00000860,0.0,16.0,NJ,171.581,170.673,2.0,1.0,182.921
2010,12,N00000860,0.0,14.0,NJ,170.673,299.628,3.0,0.0,627.835
2012,14,N00000860,0.0,18.0,NJ,299.628,818.546,6.0,0.0,337.496
2014,16,N00000860,0.0,2.0,NJ,818.546,0.0,0.0,0.0,22.005
2006,8,N00003561,0.0,2.0,OH,175.373,367.426,4.0,0.0,280.524
2006,8,N00000575,0.0,2.0,CT,177.505,388.973,0.0,0.0,455.444
2008,10,N00000575,0.0,9.0,CT,388.973,577.51,1.0,0.0,491.356
2010,12,N00000575,0.0,5.0,CT,577.51,518.78,2.0,0.0,548.4830000000002
2012,14,N00000575,0.0,3.0,CT,518.78,552.885,0.0,0.0,730.383
2014,16,N00000575,0.0,7.0,CT,552.885,0.0,0.0,0.0,697.3380000000003
2006,8,N00006954,0.0,3.0,CA,119.524,138.22,0.0,0.0,213.245
2008,10,N00006954,0.0,5.0,CA,138.22,120.5,0.0,0.0,162.924
2010,12,N00006954,0.0,3.0,CA,120.5,182.49900000000002,2.0,0.0,267.98400000000004
2012,14,N00006954,0.0,3.0,CA,182.49900000000002,487.92,1.0,0.0,2734.738
2014,16,N00006954,0.0,3.0,CA,487.92,0.0,0.0,1.0,16.5
2006,8,N00001295,0.0,4.0,NY,612.4,455.773,0.0,0.0,1283.489
2008,10,N00001295,0.0,1.0,NY,455.773,0.634,0.0,0.0,202.34799999999998
2006,8,N00004724,0.0,4.0,IL,146.875,152.273,8.0,0.0,171.16299999999995
2008,10,N00004724,0.0,6.0,IL,152.273,195.645,1.0,0.0,218.17700000000002
2010,12,N00004724,0.0,7.0,IL,195.645,170.303,2.0,1.0,228.938
2012,14,N00004724,0.0,8.0,IL,170.303,156.59,5.0,0.0,185.558
2014,16,N00004724,0.0,3.0,IL,156.59,0.0,0.0,0.0,219.91400000000002
2006,8,N00006263,0.0,3.0,ID,169.308,173.798,0.0,0.0,226.463
2008,10,N00006263,0.0,3.0,ID,173.798,217.64,0.0,0.0,252.90099999999998
2010,12,N00006263,0.0,3.0,ID,217.64,402.899,1.0,0.0,326.552
2012,14,N00006263,0.0,2.0,ID,402.899,978.0830000000001,0.0,0.0,430.792
2014,16,N00006263,0.0,6.0,ID,978.0830000000001,0.0,0.0,1.0,3056.5029999999997
2006,8,N00006103,0.0,5.0,CO,17.775,79.1,0.0,0.0,76.971
2006,8,N00007419,0.0,4.0,CA,353.965,458.754,6.0,0.0,360.53
2008,10,N00007419,0.0,3.0,CA,458.754,494.275,2.0,0.0,427.168
2010,12,N00007419,0.0,5.0,CA,494.275,485.903,0.0,0.0,463.869
2012,14,N00007419,0.0,6.0,CA,485.903,557.351,0.0,0.0,609.908
2014,16,N00007419,0.0,6.0,CA,557.351,0.0,0.0,0.0,640.15
2006,8,N00008051,0.0,14.0,CO,215.72400000000002,899.597,7.0,0.0,232.81599999999997
2008,10,N00008051,0.8870317763339998,14.0,CO,899.597,137.75,3.0,1.0,3432.386
2014,16,N00008051,0.0,10.0,CO,1389.315,0.0,0.0,1.0,8224.976999999999
2006,8,N00007690,0.0,9.0,OR,322.849,339.983,1.0,0.0,359.168
2008,10,N00007690,0.0,3.0,OR,339.983,405.12300000000016,0.0,0.0,380.98400000000004
2010,12,N00007690,0.0,1.0,OR,405.12300000000016,807.077,1.0,0.0,616.026
2012,14,N00007690,0.0,1.0,OR,807.077,993.58,3.0,0.0,898.703
2014,16,N00007690,0.0,5.0,OR,993.58,0.0,0.0,1.0,1041.56
2006,8,N00001110,0.0,5.0,NY,93.052,96.561,2.0,0.0,114.071
2008,10,N00001110,0.0,16.0,NY,96.561,89.758,1.0,0.0,119.279
2010,12,N00001110,0.0,13.0,NY,89.758,18.0,0.0,0.0,174.908
2006,8,N00009824,0.0,7.0,OR,163.482,176.829,3.0,0.0,245.727
2008,10,N00009824,0.0,4.0,OR,176.829,198.394,0.0,0.0,234.99200000000002
2010,12,N00009824,0.0,11.0,OR,198.394,52.0,0.0,0.0,522.4069999999998
2006,8,N00002315,0.0,9.0,NC,552.735,527.485,0.0,0.0,704.952
2008,10,N00002315,0.0,3.0,NC,527.485,8.908,0.0,0.0,1026.471
2006,8,N00006789,0.0,1.0,CA,109.007,105.486,1.0,0.0,129.201
2008,10,N00006789,0.0,1.0,CA,105.486,132.0,0.0,0.0,139.01
2010,12,N00006789,0.0,1.0,CA,132.0,180.5,0.0,0.0,138.709
2014,16,N00006789,0.0,2.0,CA,112.3,0.0,0.0,0.0,160.086
2006,8,N00001127,0.0,2.0,NY,482.277,754.227,2.0,0.0,571.289
2008,10,N00001127,0.0,4.0,NY,754.227,667.617,1.0,0.0,561.3919999999998
2010,12,N00001127,0.0,13.0,NY,667.617,739.3919999999997,0.0,1.0,760.3489999999997
2012,14,N00001127,0.0,4.0,NY,739.3919999999997,909.552,0.0,0.0,864.0419999999997
2014,16,N00001127,0.0,10.0,NY,909.552,0.0,0.0,0.0,900.6410000000003
2010,12,N00002472,0.0,9.0,SC,808.817,81.0,10.0,1.0,482.29
2010,12,N00002593,0.0,4.0,GA,1019.943,105.5,2.0,0.0,2093.385
2010,12,N00009659,0.0,19.0,LA,922.2,204.38099999999997,4.0,1.0,1525.693
2006,8,N00007089,0.0,1.0,CA,143.666,254.62400000000002,2.0,0.0,241.953
2008,10,N00007089,0.0,7.0,CA,254.62400000000002,195.14700000000002,0.0,0.0,353.221
2010,12,N00007089,0.0,12.0,CA,195.14700000000002,234.172,2.0,0.0,228.13400000000001
2012,14,N00007089,0.0,15.0,CA,234.172,21.256999999999998,0.0,0.0,472.10900000000004
2006,6,N00005329,0.0,18.0,NE,1308.785,82.5,1.0,0.0,1949.8110000000001
2007,7,N00005329,0.0,11.0,NE,1949.8110000000001,259.315,0.0,1.0,82.5
2012,12,N00005329,0.0,14.0,NE,1619.57,0.0,0.0,0.0,168.262
2006,6,N00000019,0.0,43.0,NY,784.812,3948.712,7.0,0.0,968.2330000000001
2007,7,N00000019,0.0,89.0,NY,968.2330000000001,22508.732000000004,1.0,7.0,3948.712
2006,6,N00009571,0.0,4.0,AR,310.671,561.7769999999998,3.0,0.0,477.846
2008,8,N00009571,0.0,4.0,AR,561.7769999999998,653.795,1.0,0.0,626.894
2010,10,N00009571,0.0,2.0,AR,653.795,376.218,0.0,0.0,779.568
2012,12,N00009571,0.0,23.0,AR,376.218,0.0,0.0,0.0,1.0
2006,6,N00009573,0.0,5.0,AZ,63.05,108.0,0.0,0.0,88.92299999999999
2008,8,N00009573,0.0,8.0,AZ,108.0,11.815,1.0,0.0,56.838
2010,10,N00009573,0.0,5.0,AZ,11.815,375.223,3.0,0.0,34.123000000000005
2012,12,N00009573,-0.5929893338520811,6.0,AZ,375.223,105.47399999999999,2.0,1.0,5829.573
2006,6,N00012611,0.0,2.0,CA,151.378,199.488,2.0,0.0,196.94
2008,8,N00012611,0.0,5.0,CA,199.488,158.21,2.0,0.0,205.66299999999998
2010,10,N00012611,0.0,3.0,CA,158.21,144.049,1.0,1.0,188.80200000000002
2012,12,N00012611,0.0,27.0,CA,144.049,318.603,5.0,0.0,204.763
2014,14,N00012611,0.0,10.0,CA,318.603,0.0,0.0,2.0,678.5210000000002
2006,6,N00009585,0.0,5.0,CA,230.9,214.227,3.0,0.0,260.454
2008,8,N00009585,0.0,9.0,CA,214.227,221.3,0.0,0.0,262.267
2010,10,N00009585,0.0,3.0,CA,221.3,249.475,0.0,0.0,279.433
2012,12,N00009585,0.0,4.0,CA,249.475,192.0,1.0,0.0,288.0490000000001
2014,14,N00009585,0.0,4.0,CA,192.0,0.0,0.0,2.0,265.111
2006,6,N00009586,0.0,7.0,CA,198.842,258.005,4.0,0.0,309.319
2008,8,N00009586,0.0,9.0,CA,258.005,0.0,0.0,0.0,310.408
2006,6,N00007017,0.0,3.0,CA,223.085,208.146,0.0,0.0,285.262
2008,8,N00007017,0.0,5.0,CA,208.146,300.32599999999996,0.0,0.0,232.391
2010,10,N00007017,0.0,4.0,CA,300.32599999999996,423.051,5.0,0.0,397.968
2012,12,N00007017,0.0,8.0,CA,423.051,361.37,8.0,3.0,467.917
2014,14,N00007017,0.0,10.0,CA,361.37,0.0,0.0,1.0,395.097
2006,6,N00009604,0.0,4.0,CA,65.5,87.806,3.0,0.0,83.585
2010,10,N00009604,0.0,4.0,CA,108.5,160.506,0.0,0.0,172.403
2012,12,N00009604,0.0,4.0,CA,160.506,120.1,5.0,1.0,185.528
2014,14,N00009604,0.0,5.0,CA,120.1,0.0,0.0,0.0,177.847
2006,6,N00012739,0.0,4.0,FL,90.97399999999999,76.5,1.0,0.0,163.082
2012,12,N00012739,0.0,2.0,FL,127.25,199.5,2.0,0.0,198.005
2014,14,N00012739,0.0,2.0,FL,199.5,0.0,0.0,0.0,586.65
2006,6,N00009614,0.0,4.0,FL,227.03900000000002,308.15,2.0,0.0,488.31699999999995
2008,8,N00009614,0.0,1.0,FL,308.15,2.532,0.0,0.0,819.086
2008,8,N00009618,0.0,2.0,FL,377.3,23.38,1.0,0.0,604.344
2010,10,N00009618,0.0,2.0,FL,23.38,0.0,0.0,0.0,1.25
2006,6,N00012539,0.0,9.0,IL,252.162,480.54,2.0,0.0,460.472
2008,8,N00012539,0.0,13.0,IL,480.54,660.659,4.0,0.0,1044.233
2010,10,N00012539,-0.030977705552046486,5.0,IL,660.659,224.519,1.0,0.0,5913.225
2006,6,N00012890,0.0,4.0,IL,68.35,103.84,0.0,0.0,162.349
2010,10,N00012890,0.0,2.0,IL,96.675,243.15,0.0,0.0,133.605
2012,12,N00012890,0.0,7.0,IL,243.15,0.0,0.0,0.0,166.0
2006,6,N00003765,0.0,1.0,IN,263.76,245.983,1.0,0.0,315.293
2010,10,N00003765,0.0,3.0,IN,275.03,73.62100000000002,2.0,0.0,423.10900000000004
2006,6,N00009668,0.0,11.0,MI,360.874,376.72900000000004,0.0,0.0,568.0419999999998
2008,8,N00009668,0.0,1.0,MI,376.72900000000004,463.57599999999996,0.0,0.0,472.159
2010,10,N00009668,0.0,1.0,MI,463.57599999999996,552.507,3.0,0.0,583.74
2012,12,N00009668,0.0,6.0,MI,552.507,662.352,4.0,1.0,683.582
2014,14,N00009668,0.0,3.0,MI,662.352,0.0,0.0,0.0,147.804
2006,6,N00012942,0.0,2.0,MN,97.75,134.305,3.0,0.0,179.005
2008,8,N00012942,0.0,4.0,MN,134.305,189.137,0.0,0.0,277.8
2014,14,N00012942,0.0,2.0,MN,211.75,0.0,0.0,0.0,274.106
2006,6,N00012460,0.0,3.0,MO,121.398,203.158,3.0,0.0,205.641
2008,8,N00012460,0.0,5.0,MO,203.158,163.9,0.0,0.0,255.396
2010,10,N00012460,0.0,6.0,MO,163.9,221.6,0.0,0.0,290.874
2012,12,N00012460,0.0,25.0,MO,221.6,237.325,0.0,0.0,364.55199999999996
2014,14,N00012460,0.0,3.0,MO,237.325,0.0,0.0,0.0,253.75
2006,6,N00009677,0.0,2.0,MO,146.708,109.41799999999999,1.0,0.0,152.263
2008,8,N00009677,0.0,6.0,MO,109.41799999999999,124.896,0.0,0.0,156.357
2010,10,N00009677,0.0,4.0,MO,124.896,309.849,0.0,0.0,160.257
2012,12,N00009677,-0.19428070590052715,2.0,MO,309.849,2.648,0.0,0.0,2872.091
2008,8,N00013323,0.0,5.0,MO,530.653,317.922,0.0,0.0,914.94
2010,10,N00013323,0.0,5.0,MO,317.922,513.2,1.0,0.0,469.98400000000004
2012,12,N00013323,0.0,25.0,MO,513.2,491.5,4.0,4.0,565.683
2014,14,N00013323,0.0,11.0,MO,491.5,0.0,0.0,4.0,601.7230000000002
2006,6,N00004645,0.0,3.0,MT,206.40400000000002,213.69299999999998,2.0,0.0,308.414
2008,8,N00004645,0.0,2.0,MT,213.69299999999998,181.49900000000002,2.0,0.0,187.00400000000002
2010,10,N00004645,0.0,6.0,MT,181.49900000000002,734.913,3.0,0.0,324.027
2012,12,N00004645,0.0,4.0,MT,734.913,0.0,0.0,0.0,1711.7579999999994
2006,6,N00000766,0.0,4.0,NJ,500.99,495.18300000000005,1.0,0.0,866.93
2008,8,N00000766,0.0,12.0,NJ,495.18300000000005,0.0,0.0,0.0,20.5
2006,6,N00013345,0.0,6.0,NY,296.994,175.263,1.0,0.0,291.2270000000001
2008,8,N00013345,0.0,12.0,NY,175.263,362.334,3.0,0.0,373.36199999999997
2010,10,N00013345,0.0,7.0,NY,362.334,517.0,1.0,1.0,415.895
2012,12,N00013345,0.0,34.0,NY,517.0,714.966,1.0,0.0,584.573
2014,14,N00013345,0.0,25.0,NY,714.966,0.0,0.0,1.0,689.75
2006,6,N00009699,0.0,4.0,OH,370.32199999999995,584.799,0.0,0.0,738.7669999999997
2008,8,N00009699,0.0,2.0,OH,584.799,699.6260000000003,0.0,0.0,582.341
2010,10,N00009699,0.0,1.0,OH,699.6260000000003,941.2689999999999,1.0,0.0,1704.271
2012,12,N00009699,0.0,3.0,OH,941.2689999999999,1110.28,1.0,2.0,1102.506
2014,14,N00009699,0.0,10.0,OH,1110.28,0.0,0.0,4.0,1036.994
2008,8,N00009719,0.0,5.0,PA,8.5,1.0,0.0,0.0,25.877
2010,10,N00009719,0.0,1.0,PA,1.0,5.0,0.0,0.0,23.579
2012,12,N00009719,0.0,2.0,PA,5.0,0.0,0.0,0.0,8.174
2006,6,N00009724,0.0,1.0,RI,194.255,168.78599999999997,3.0,0.0,201.56900000000002
2008,8,N00009724,0.0,2.0,RI,168.78599999999997,248.873,0.0,0.0,229.585
2010,10,N00009724,0.0,9.0,RI,248.873,229.081,0.0,0.0,239.106
2012,12,N00009724,0.0,5.0,RI,229.081,293.95,0.0,0.0,300.781
2014,14,N00009724,0.0,6.0,RI,293.95,0.0,0.0,0.0,287.317
2006,6,N00002428,0.0,3.0,SC,66.046,105.0,0.0,0.0,133.195
2008,8,N00002428,0.0,27.0,SC,105.0,167.667,2.0,0.0,233.525
2010,10,N00002428,0.0,2.0,SC,167.667,0.0,0.0,0.0,5.5
2010,10,N00009738,0.0,1.0,TX,163.6,178.65,1.0,0.0,173.33900000000003
2012,12,N00009738,0.0,2.0,TX,178.65,145.003,0.0,0.0,212.43099999999998
2014,14,N00009738,0.0,4.0,TX,145.003,0.0,0.0,0.0,201.611
2006,6,N00009753,0.0,3.0,UT,571.441,617.257,3.0,0.0,762.831
2008,8,N00009753,0.0,5.0,UT,617.257,618.383,1.0,0.0,813.72
2010,10,N00009753,0.0,3.0,UT,618.383,753.72,1.0,0.0,906.939
2012,12,N00009753,0.0,3.0,UT,753.72,900.69,1.0,1.0,1657.9579999999999
2014,14,N00009753,0.0,3.0,UT,900.69,0.0,0.0,0.0,56.5
2006,6,N00013078,0.0,8.0,VA,119.584,59.5,5.0,0.0,164.329
2006,6,N00013131,0.0,4.0,VA,842.1439999999999,862.822,0.0,0.0,951.97
2008,8,N00013131,0.0,3.0,VA,862.822,1177.736,0.0,0.0,1152.979
2010,10,N00013131,0.0,1.0,VA,1177.736,1461.315,4.0,0.0,1506.231
2012,12,N00013131,0.0,5.0,VA,1461.315,1585.102,0.0,4.0,1552.0410000000006
2006,6,N00009759,0.0,3.0,WA,341.611,345.476,2.0,0.0,345.596
2008,8,N00009759,0.0,2.0,WA,345.476,356.249,2.0,0.0,405.611
2010,10,N00009759,0.0,3.0,WA,356.249,462.055,1.0,0.0,852.1039999999997
2012,12,N00009759,0.0,5.0,WA,462.055,336.2530000000001,1.0,0.0,433.44599999999997
2014,14,N00009759,0.0,1.0,WA,336.2530000000001,0.0,0.0,0.0,444.602
2006,6,N00009771,0.0,3.0,WV,430.719,321.4,1.0,0.0,470.37300000000016
2008,8,N00009771,0.0,13.0,WV,321.4,263.203,0.0,0.0,1443.675
2010,10,N00009771,0.0,4.0,WV,263.203,376.54699999999997,3.0,0.0,515.785
2012,12,N00009771,0.0,20.0,WV,376.54699999999997,1258.424,4.0,0.0,883.7510000000003
2014,14,N00009771,-0.6511096428316565,6.0,WV,1258.424,0.0,0.0,3.0,1840.434
2006,6,N00013770,0.0,1.0,PA,273.534,209.65,0.0,0.0,188.584
2008,8,N00013770,0.0,2.0,PA,209.65,221.95,0.0,0.0,254.8
2010,10,N00013770,0.0,1.0,PA,221.95,373.412,2.0,0.0,281.32
2014,14,N00013770,0.0,4.0,PA,1145.847,0.0,0.0,2.0,1068.698
2006,6,N00013744,0.0,1.0,CA,46.76300000000001,60.5,1.0,0.0,45.785
2008,8,N00013744,0.0,2.0,CA,60.5,82.006,0.0,0.0,106.81
2010,10,N00013744,0.0,8.0,CA,82.006,0.0,0.0,1.0,19.5
2008,8,N00013799,0.0,3.0,VA,104.501,108.287,0.0,0.0,138.326
2010,10,N00013799,0.0,4.0,VA,108.287,144.844,0.0,0.0,198.3
2014,14,N00013799,0.0,4.0,VA,226.84,0.0,0.0,1.0,239.99
2006,6,N00013846,0.0,6.0,FL,46.62600000000001,56.663000000000004,1.0,0.0,80.054
2008,8,N00013846,0.0,4.0,FL,56.663000000000004,111.04700000000001,0.0,0.0,127.881
2010,10,N00013846,0.0,1.0,FL,111.04700000000001,146.0,3.0,0.0,185.645
2012,12,N00013846,0.0,5.0,FL,146.0,144.844,7.0,1.0,242.979
2014,14,N00013846,0.0,6.0,FL,144.844,0.0,0.0,2.0,263.625
2006,6,N00013855,0.0,5.0,MA,124.417,198.454,1.0,0.0,187.334
2008,8,N00013855,0.0,3.0,MA,198.454,384.858,1.0,0.0,165.294
2010,10,N00013855,0.0,4.0,MA,384.858,172.824,2.0,0.0,237.183
2012,12,N00013855,0.0,1.0,MA,172.824,1506.05,0.0,0.0,332.588
2013,13,N00013855,0.0,12.0,MA,332.588,189.243,1.0,0.0,1506.05
2014,14,N00013855,0.0,6.0,MA,1506.05,0.0,0.0,1.0,189.243
2006,6,N00013873,0.0,3.0,AR,126.499,112.256,1.0,0.0,184.293
2008,8,N00013873,0.0,6.0,AR,112.256,134.849,2.0,0.0,156.15
2010,10,N00013873,-0.8880861534354331,4.0,AR,134.849,61.218,0.0,0.0,1306.0439999999999
2006,6,N00024809,0.0,3.0,SC,203.048,145.256,1.0,0.0,257.186
2008,8,N00024809,0.0,3.0,SC,145.256,350.041,0.0,0.0,248.11700000000002
2010,10,N00024809,0.0,3.0,SC,350.041,181.46400000000003,4.0,0.0,226.72099999999998
2012,12,N00024809,0.0,21.0,SC,181.46400000000003,215.5,0.0,0.0,242.798
2014,14,N00024809,0.0,1.0,SC,215.5,0.0,0.0,0.0,337.475
2006,5,N00013847,0.0,2.0,OK,212.937,190.75,2.0,0.0,286.707
2008,7,N00013847,0.0,7.0,OK,190.75,214.875,0.0,0.0,446.62699999999995
2010,9,N00013847,0.0,3.0,OK,214.875,412.42699999999996,5.0,1.0,341.7030000000001
2012,11,N00013847,0.0,7.0,OK,412.42699999999996,11.0,0.0,0.0,481.621
2008,7,N00024852,0.0,14.0,TX,1263.02,102.9,1.0,0.0,2100.8720000000008
2014,13,N00024852,0.0,12.0,TX,1862.951,0.0,0.0,0.0,2282.144
2005,3,N00026050,0.0,26.0,AK,0.0,45.0,0.0,0.0,26.682
2010,8,N00026050,0.0,10.0,AK,1017.0,138.968,4.0,1.0,2681.2009999999996
2008,6,N00009888,0.0,6.0,TN,718.291,65.0,0.0,0.0,977.585
2009,7,N00009888,0.0,24.0,TN,977.585,58.9,0.0,0.0,65.0
2014,12,N00009888,0.0,8.0,TN,1525.9720000000002,0.0,0.0,2.0,2263.9770000000008
2008,6,N00013870,0.0,10.0,MN,1636.7089999999994,57.676,0.0,0.0,3748.305
2008,6,N00008071,0.0,9.0,NC,961.937,13.327,0.0,0.0,3254.828
2008,6,N00013823,0.0,1.0,AR,1421.975,70.5,0.0,1.0,547.499
2009,7,N00013823,0.0,13.0,AR,547.499,72.5,2.0,0.0,70.5
2014,12,N00013823,0.0,18.0,AR,2017.503,0.0,0.0,2.0,2307.266
2005,3,N00025330,0.0,13.0,AL,0.0,206.102,0.0,0.0,164.62
2008,6,N00025330,0.0,4.0,AL,184.8,201.18,0.0,0.0,213.91
2010,8,N00025330,0.0,2.0,AL,201.18,200.03400000000002,0.0,0.0,210.035
2012,10,N00025330,0.0,29.0,AL,200.03400000000002,55.5,0.0,0.0,326.27099999999996
2005,3,N00024759,0.0,6.0,AL,0.0,231.28799999999998,0.0,0.0,442.816
2006,4,N00024759,0.0,7.0,AL,442.816,215.34099999999998,1.0,0.0,231.28799999999998
2008,6,N00024759,0.0,2.0,AL,215.34099999999998,230.25,0.0,0.0,351.50300000000016
2010,8,N00024759,0.0,1.0,AL,230.25,294.5,1.0,0.0,270.019
2012,10,N00024759,0.0,1.0,AL,294.5,316.145,0.0,0.0,336.779
2014,12,N00024759,0.0,1.0,AL,316.145,0.0,0.0,0.0,304.2940000000001
2005,3,N00009570,0.0,6.0,AL,0.0,386.04900000000004,0.0,0.0,185.437
2006,4,N00009570,0.0,1.0,AL,185.437,527.802,4.0,0.0,386.04900000000004
2008,6,N00009570,0.0,2.0,AL,527.802,81.86399999999998,1.0,0.0,616.899
2005,3,N00024931,0.0,17.0,AZ,0.0,585.069,0.0,0.0,620.88
2006,4,N00024931,0.0,6.0,AZ,620.88,98.04799999999999,2.0,0.0,585.069
2005,3,N00006423,0.0,1.0,AZ,0.0,113.359,0.0,0.0,71.577
2008,6,N00006423,0.0,1.0,AZ,79.525,62.0,0.0,0.0,124.87
2010,8,N00006423,0.0,3.0,AZ,62.0,76.28399999999998,1.0,0.0,149.282
2012,10,N00006423,0.0,1.0,AZ,76.28399999999998,82.2,3.0,0.0,124.416
2014,12,N00006423,0.0,4.0,AZ,82.2,0.0,0.0,0.0,122.87
2005,3,N00025284,0.0,10.0,AZ,0.0,141.093,0.0,0.0,133.16
2006,4,N00025284,0.0,4.0,AZ,133.16,134.22299999999998,4.0,0.0,141.093
2008,6,N00025284,0.0,9.0,AZ,134.22299999999998,138.5,5.0,1.0,197.80700000000002
2010,8,N00025284,0.0,6.0,AZ,138.5,158.005,2.0,0.0,908.707
2012,10,N00025284,0.0,7.0,AZ,158.005,181.90099999999998,2.0,0.0,192.22099999999998
2014,12,N00025284,0.0,4.0,AZ,181.90099999999998,0.0,0.0,1.0,123.23299999999999
2005,3,N00024874,0.0,3.0,CA,0.0,349.519,0.0,0.0,171.21599999999995
2006,4,N00024874,0.0,5.0,CA,171.21599999999995,273.988,2.0,0.0,349.519
2008,6,N00024874,0.0,3.0,CA,273.988,308.671,0.0,0.0,374.001
2010,8,N00024874,0.0,3.0,CA,308.671,152.0,0.0,0.0,1094.448
2005,3,N00007248,0.0,6.0,CA,0.0,269.97,0.0,0.0,248.424
2006,4,N00007248,0.0,5.0,CA,248.424,264.365,1.0,0.0,269.97
2008,6,N00007248,0.0,4.0,CA,264.365,307.082,0.0,0.0,376.519
2010,8,N00007248,0.0,5.0,CA,307.082,310.497,4.0,1.0,442.25
2012,10,N00007248,0.0,9.0,CA,310.497,680.2739999999999,2.0,0.0,572.8340000000002
2014,12,N00007248,0.0,2.0,CA,680.2739999999999,0.0,0.0,0.0,760.585
2005,3,N00025054,0.0,11.0,CO,0.0,787.2860000000003,0.0,0.0,467.61800000000005
2006,4,N00025054,0.0,6.0,CO,467.61800000000005,296.4120000000001,0.0,0.0,787.2860000000003
2008,6,N00025054,0.0,3.0,CO,296.4120000000001,1.232,0.0,0.0,774.6260000000003
2005,3,N00024777,0.0,15.0,FL,0.0,296.9,0.0,0.0,171.78799999999995
2006,4,N00024777,0.0,7.0,FL,171.78799999999995,174.09900000000005,0.0,0.0,296.9
2008,6,N00024777,0.0,11.0,FL,174.09900000000005,245.83700000000002,0.0,0.0,226.282
2010,8,N00024777,0.0,1.0,FL,245.83700000000002,0.0,0.0,0.0,106.397
2005,3,N00025692,0.0,10.0,FL,0.0,232.785,0.0,0.0,192.729
2006,4,N00025692,0.0,1.0,FL,192.729,523.125,5.0,0.0,232.785
2008,6,N00025692,0.0,8.0,FL,523.125,1301.057,5.0,0.0,491.31199999999995
2010,8,N00025692,0.33343193441755903,6.0,FL,1301.057,0.054000000000000006,0.0,0.0,1018.9810000000001
2005,3,N00024851,0.0,5.0,FL,0.0,384.259,0.0,0.0,358.72
2006,4,N00024851,0.0,5.0,FL,358.72,455.481,0.0,0.0,384.259
2008,6,N00024851,0.0,3.0,FL,455.481,1.25,0.0,0.0,832.701
2005,3,N00025337,0.0,2.0,FL,0.0,154.64,0.0,0.0,142.954
2006,4,N00025337,0.0,1.0,FL,142.954,247.003,0.0,0.0,154.64
2008,6,N00025337,0.0,3.0,FL,247.003,180.5,0.0,0.0,831.922
2010,8,N00025337,0.0,1.0,FL,180.5,211.05,0.0,0.0,217.266
2005,3,N00009635,0.0,1.0,GA,0.0,670.561,0.0,0.0,328.833
2006,4,N00009635,0.0,4.0,GA,328.833,489.871,1.0,0.0,670.561
2008,6,N00009635,0.0,3.0,GA,489.871,164.018,1.0,0.0,521.01
2010,8,N00009635,0.0,2.0,GA,164.018,0.0,0.0,0.0,547.76
2005,3,N00024760,0.0,12.0,GA,0.0,182.90900000000002,0.0,0.0,177.34400000000005
2006,4,N00024760,0.0,4.0,GA,177.34400000000005,170.0,4.0,0.0,182.90900000000002
2008,6,N00024760,0.0,4.0,GA,170.0,295.858,1.0,0.0,224.487
