date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum,unemplag_1,logleg_totalbills,logamtsumlag_1,logamtsumfwd_1,logamtsum,exp_5_9,exp_10_19,exp20,post2009years,amtsum_5to9exp,amtsum_10to19exp,amtsum_exp20,amtsumlag1_5to9exp,amtsumlag1_10to19exp,amtsumlag1_exp20,amtsumfwd1_5to9exp,amtsumfwd1_10to19exp,amtsumfwd1_exp20,amtsum_post2009years,amtsumfwd1_post2009years,amtsumlag1_post2009years,logamtsum_5to9exp,logamtsum_10to19exp,logamtsum_exp20,logamtsumlag1_5to9exp,logamtsumlag1_10to19exp,logamtsumlag1_exp20,logamtsumfwd1_5to9exp,logamtsumfwd1_10to19exp,logamtsumfwd1_exp20,logamtsum_post2009years,logamtsumfwd1_post2009years,logamtsumlag1_post2009years
2012,20,N00003288,0.0,5.0,MS,449.0,496.361,2.0,0.0,423.765,10.0,1.6094379124341003,6.1070228877422545,6.207303484571163,6.049179056298246,0,0,1,1,0.0,0.0,423.765,0.0,0.0,449.0,0.0,0.0,496.361,423.765,496.361,449.0,0.0,0.0,6.049179056298246,0.0,0.0,6.1070228877422545,0.0,0.0,6.207303484571163,6.049179056298246,6.207303484571163,6.1070228877422545
2014,22,N00003288,0.0,2.0,MS,496.361,0.0,0.0,0.0,445.724,8.6,0.6931471805599453,6.207303484571163,0.0,6.099699926382505,0,0,1,1,0.0,0.0,445.724,0.0,0.0,496.361,0.0,0.0,0.0,445.724,0.0,496.361,0.0,0.0,6.099699926382505,0.0,0.0,6.207303484571163,0.0,0.0,0.0,6.099699926382505,0.0,6.207303484571163
2006,12,N00006052,0.0,1.0,TX,42.3,39.05,1.0,0.0,102.922,5.4,0.0,3.744787086052232,3.664842876285695,4.633971419793719,0,1,0,2006,0.0,102.922,0.0,0.0,42.3,0.0,0.0,39.05,0.0,206461.532,78334.29999999999,84853.79999999999,0.0,4.633971419793719,0.0,0.0,3.744787086052232,0.0,0.0,3.664842876285695,0.0,9295.7466681062,7351.674809829104,7512.042894620778
2008,14,N00006052,0.0,3.0,TX,39.05,57.325,1.0,0.0,146.629,4.3,1.0986122886681098,3.664842876285695,4.0487368287439685,4.987905587078942,0,1,0,2008,0.0,146.629,0.0,0.0,39.05,0.0,0.0,57.325,0.0,294431.032,115108.6,78412.4,0.0,4.987905587078942,0.0,0.0,3.664842876285695,0.0,0.0,4.0487368287439685,0.0,10015.714418854517,8129.8635521178885,7359.004495581676
2010,16,N00006052,0.0,4.0,TX,57.325,188.05,0.0,0.0,182.279,7.6,1.3862943611198906,4.0487368287439685,5.2367078849163455,5.20553848031524,0,1,0,1,0.0,182.279,0.0,0.0,57.325,0.0,0.0,188.05,0.0,182.279,188.05,57.325,0.0,5.20553848031524,0.0,0.0,4.0487368287439685,0.0,0.0,5.2367078849163455,0.0,5.20553848031524,5.2367078849163455,4.0487368287439685
2012,18,N00006052,0.0,2.0,TX,188.05,297.703,2.0,0.0,275.54900000000004,7.8,0.6931471805599453,5.2367078849163455,5.696096345229941,5.618765471217234,0,1,0,1,0.0,275.54900000000004,0.0,0.0,188.05,0.0,0.0,297.703,0.0,275.54900000000004,297.703,188.05,0.0,5.618765471217234,0.0,0.0,5.2367078849163455,0.0,0.0,5.696096345229941,0.0,5.618765471217234,5.696096345229941,5.2367078849163455
2014,20,N00006052,0.0,3.0,TX,297.703,0.0,0.0,0.0,406.775,6.2,1.0986122886681098,5.696096345229941,0.0,6.0082602070253825,0,0,1,1,0.0,0.0,406.775,0.0,0.0,297.703,0.0,0.0,0.0,406.775,0.0,297.703,0.0,0.0,6.0082602070253825,0.0,0.0,5.696096345229941,0.0,0.0,0.0,6.0082602070253825,0.0,5.696096345229941
2006,12,N00008144,0.0,2.0,KS,269.43,306.426,1.0,0.0,266.074,5.0,0.6931471805599453,5.596308616350968,5.724976290663203,5.583774465581231,0,1,0,2006,0.0,266.074,0.0,0.0,269.43,0.0,0.0,306.426,0.0,533744.444,614690.556,540476.58,0.0,5.583774465581231,0.0,0.0,5.596308616350968,0.0,0.0,5.724976290663203,0.0,11201.05157795595,11484.302439070385,11226.195084400042
2008,14,N00008144,0.0,2.0,KS,306.426,1270.698,0.0,0.0,314.5440000000001,4.2,0.6931471805599453,5.724976290663203,7.147321634773624,5.751123970965251,0,1,0,2008,0.0,314.5440000000001,0.0,0.0,306.426,0.0,0.0,1270.698,0.0,631604.3520000002,2551561.5840000003,615303.4079999999,0.0,5.751123970965251,0.0,0.0,5.724976290663203,0.0,0.0,7.147321634773624,0.0,11548.256933698223,14351.821842625437,11495.752391651711
2006,24,N00001082,0.0,3.0,NY,259.887,388.05,6.0,0.0,493.695,5.0,1.0986122886681098,5.560246921158273,5.961134197300148,6.201917917605674,0,0,1,2006,0.0,0.0,493.695,0.0,0.0,259.887,0.0,0.0,388.05,990352.17,778428.3,521333.322,0.0,0.0,6.201917917605674,0.0,0.0,5.560246921158273,0.0,0.0,5.961134197300148,12441.047342716982,11958.035199784097,11153.855323843494
2008,26,N00001082,0.0,10.0,NY,388.05,411.5,5.0,0.0,528.975,4.6,2.302585092994046,5.961134197300148,6.019809020117124,6.270941171762352,0,0,1,2008,0.0,0.0,528.975,0.0,0.0,388.05,0.0,0.0,411.5,1062181.8,826292.0,779204.4,0.0,0.0,6.270941171762352,0.0,0.0,5.961134197300148,0.0,0.0,6.019809020117124,12592.049872898804,12087.776512395185,11969.957468178698
2010,28,N00001082,0.0,11.0,NY,411.5,352.191,1.0,0.0,427.671,8.3,2.3978952727983707,6.019809020117124,5.864173642072914,6.058354208398142,0,0,1,1,0.0,0.0,427.671,0.0,0.0,411.5,0.0,0.0,352.191,427.671,352.191,411.5,0.0,0.0,6.058354208398142,0.0,0.0,6.019809020117124,0.0,0.0,5.864173642072914,6.058354208398142,5.864173642072914,6.019809020117124
2012,30,N00001082,0.0,4.0,NY,352.191,0.0,0.0,0.0,163.0,8.3,1.3862943611198906,5.864173642072914,0.0,5.093750200806762,0,0,1,1,0.0,0.0,163.0,0.0,0.0,352.191,0.0,0.0,0.0,163.0,0.0,352.191,0.0,0.0,5.093750200806762,0.0,0.0,5.864173642072914,0.0,0.0,0.0,5.093750200806762,0.0,5.864173642072914
2006,20,N00004133,0.0,4.0,MI,303.015,331.8,1.0,0.0,363.357,6.8,1.3862943611198906,5.713782309234534,5.8045323777563445,5.895385822048397,0,0,1,2006,0.0,0.0,363.357,0.0,0.0,303.015,0.0,0.0,331.8,728894.1420000001,665590.8,607848.09,0.0,0.0,5.895385822048397,0.0,0.0,5.713782309234534,0.0,0.0,5.8045323777563445,11826.143959029083,11643.891949779227,11461.847312324475
2008,22,N00004133,0.0,2.0,MI,331.8,393.09,1.0,0.0,521.3430000000002,7.0,0.6931471805599453,5.8045323777563445,5.974038593284604,6.256408174464731,0,0,1,2008,0.0,0.0,521.3430000000002,0.0,0.0,331.8,0.0,0.0,393.09,1046856.7440000004,789324.72,666254.4,0.0,0.0,6.256408174464731,0.0,0.0,5.8045323777563445,0.0,0.0,5.974038593284604,12562.86761432518,11995.869495315485,11655.50101453474
2010,24,N00004133,0.0,3.0,MI,393.09,1172.19,1.0,0.0,971.028,13.7,1.0986122886681098,5.974038593284604,7.066629073038528,6.878355304126855,0,0,1,1,0.0,0.0,971.028,0.0,0.0,393.09,0.0,0.0,1172.19,971.028,1172.19,393.09,0.0,0.0,6.878355304126855,0.0,0.0,5.974038593284604,0.0,0.0,7.066629073038528,6.878355304126855,7.066629073038528,5.974038593284604
2012,26,N00004133,0.0,3.0,MI,1172.19,1214.1989999999996,4.0,2.0,1937.196,10.4,1.0986122886681098,7.066629073038528,7.1018398791084465,7.568996845691097,0,0,1,1,0.0,0.0,1937.196,0.0,0.0,1172.19,0.0,0.0,1214.1989999999996,1937.196,1214.1989999999996,1172.19,0.0,0.0,7.568996845691097,0.0,0.0,7.066629073038528,0.0,0.0,7.1018398791084465,7.568996845691097,7.1018398791084465,7.066629073038528
2014,28,N00004133,0.0,1.0,MI,1214.1989999999996,0.0,0.0,1.0,2335.001,8.8,0.0,7.1018398791084465,0.0,7.755767598368431,0,0,1,1,0.0,0.0,2335.001,0.0,0.0,1214.1989999999996,0.0,0.0,0.0,2335.001,0.0,1214.1989999999996,0.0,0.0,7.755767598368431,0.0,0.0,7.1018398791084465,0.0,0.0,0.0,7.755767598368431,0.0,7.1018398791084465
2006,14,N00001102,0.0,3.0,NY,201.167,373.749,6.0,0.0,234.949,5.0,1.0986122886681098,5.304135408868932,5.923584449116032,5.459368469315038,0,1,0,2006,0.0,234.949,0.0,0.0,201.167,0.0,0.0,373.749,0.0,471307.694,749740.4940000001,403541.002,0.0,5.459368469315038,0.0,0.0,5.304135408868932,0.0,0.0,5.923584449116032,0.0,10951.493149445967,11882.71040492676,10640.095630191077
2008,16,N00001102,0.0,9.0,NY,373.749,305.75,0.0,1.0,439.643,4.6,2.1972245773362196,5.923584449116032,5.722767774567282,6.085963033942316,0,1,0,2008,0.0,439.643,0.0,0.0,373.749,0.0,0.0,305.75,0.0,882803.144,613946.0,750487.9920000001,0.0,6.085963033942316,0.0,0.0,5.923584449116032,0.0,0.0,5.722767774567282,0.0,12220.61377215617,11491.317691331102,11894.557573824994
2010,18,N00001102,0.0,3.0,NY,305.75,224.25,0.0,0.0,326.051,8.3,1.0986122886681098,5.722767774567282,5.412761500938905,5.78705381084877,0,1,0,1,0.0,326.051,0.0,0.0,305.75,0.0,0.0,224.25,0.0,326.051,224.25,305.75,0.0,5.78705381084877,0.0,0.0,5.722767774567282,0.0,0.0,5.412761500938905,0.0,5.78705381084877,5.412761500938905,5.722767774567282
2012,20,N00001102,0.0,8.0,NY,224.25,167.25,0.0,1.0,311.947,8.3,2.0794415416798357,5.412761500938905,5.119489699008338,5.7428333015847635,0,0,1,1,0.0,0.0,311.947,0.0,0.0,224.25,0.0,0.0,167.25,311.947,167.25,224.25,0.0,0.0,5.7428333015847635,0.0,0.0,5.412761500938905,0.0,0.0,5.119489699008338,5.7428333015847635,5.119489699008338,5.412761500938905
2014,22,N00001102,0.0,1.0,NY,167.25,0.0,0.0,0.0,190.426,7.7,0.0,5.119489699008338,0.0,5.24926366765638,0,0,1,1,0.0,0.0,190.426,0.0,0.0,167.25,0.0,0.0,0.0,190.426,0.0,167.25,0.0,0.0,5.24926366765638,0.0,0.0,5.119489699008338,0.0,0.0,0.0,5.24926366765638,0.0,5.119489699008338
2006,22,N00003813,0.0,3.0,IN,230.937,312.1670000000001,0.0,0.0,261.386,5.5,1.0986122886681098,5.44214494605222,5.743538301021123,5.565998241989977,0,0,1,2006,0.0,0.0,261.386,0.0,0.0,230.937,0.0,0.0,312.1670000000001,524340.316,626207.0020000002,463259.62200000003,0.0,0.0,5.565998241989977,0.0,0.0,5.44214494605222,0.0,0.0,5.743538301021123,11165.392473431893,11521.537831848373,10916.942761780754
2008,24,N00003813,0.0,6.0,IN,312.1670000000001,285.692,1.0,2.0,362.596,4.6,1.791759469228055,5.743538301021123,5.654914307444611,5.893289266820301,0,0,1,2008,0.0,0.0,362.596,0.0,0.0,312.1670000000001,0.0,0.0,285.692,728092.768,573669.536,626831.3360000001,0.0,0.0,5.893289266820301,0.0,0.0,5.743538301021123,0.0,0.0,5.654914307444611,11833.724847775165,11355.06792934878,11533.024908450414
2006,18,N00001261,0.0,2.0,NY,159.015,367.43,0.0,0.0,706.9830000000003,5.0,0.6931471805599453,5.0689985373931705,5.906532824319521,6.561006620345812,0,1,0,2006,0.0,706.9830000000003,0.0,0.0,159.015,0.0,0.0,367.43,0.0,1418207.8980000005,737064.58,318984.08999999997,0.0,6.561006620345812,0.0,0.0,5.0689985373931705,0.0,0.0,5.906532824319521,0.0,13161.3792804137,11848.50484558496,10168.4110660107
2008,14,N00003159,0.0,2.0,TN,166.97,11.5,0.0,0.0,187.778,4.7,0.6931471805599453,5.117814155560866,2.4423470353692043,5.235260414012152,0,1,0,2008,0.0,187.778,0.0,0.0,166.97,0.0,0.0,11.5,0.0,377058.224,23092.0,335275.76,0.0,5.235260414012152,0.0,0.0,5.117814155560866,0.0,0.0,2.4423470353692043,0.0,10512.402911336401,4904.232847021362,10276.570824366217
2010,16,N00003159,0.0,1.0,TN,11.5,0.0,0.0,0.0,12.0,10.5,0.0,2.4423470353692043,0.0,2.4849066497880004,0,1,0,1,0.0,12.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,12.0,0.0,11.5,0.0,2.4849066497880004,0.0,0.0,2.4423470353692043,0.0,0.0,0.0,0.0,2.4849066497880004,0.0,2.4423470353692043
2006,16,N00006690,0.0,3.0,CA,56.0,36.8,7.0,0.0,121.635,5.4,1.0986122886681098,4.02535169073515,3.6054978451748854,4.8010247570646305,0,1,0,2006,0.0,121.635,0.0,0.0,56.0,0.0,0.0,36.8,0.0,243999.81,73820.79999999999,112336.0,0.0,4.8010247570646305,0.0,0.0,4.02535169073515,0.0,0.0,3.6054978451748854,0.0,9630.855662671649,7232.62867742082,8074.85549161471
2008,18,N00006690,0.0,11.0,CA,36.8,31.9,0.0,0.0,144.686,5.4,2.3978952727983707,3.6054978451748854,3.462606009790799,4.974565877056188,0,1,0,2008,0.0,144.686,0.0,0.0,36.8,0.0,0.0,31.9,0.0,290529.488,64055.2,73894.4,0.0,4.974565877056188,0.0,0.0,3.6054978451748854,0.0,0.0,3.462606009790799,0.0,9988.928281128825,6952.912867659924,7239.83967311117
2010,20,N00006690,0.0,10.0,CA,31.9,22.0,0.0,1.0,80.468,11.2,2.302585092994046,3.462606009790799,3.091042453358316,4.387859589866325,0,0,1,1,0.0,0.0,80.468,0.0,0.0,31.9,0.0,0.0,22.0,80.468,22.0,31.9,0.0,0.0,4.387859589866325,0.0,0.0,3.462606009790799,0.0,0.0,3.091042453358316,4.387859589866325,3.091042453358316,3.462606009790799
2012,22,N00006690,0.0,9.0,CA,22.0,232.89,1.0,1.0,286.093,11.7,2.1972245773362196,3.091042453358316,5.450566239085699,5.656316932787153,0,0,1,1,0.0,0.0,286.093,0.0,0.0,22.0,0.0,0.0,232.89,286.093,232.89,22.0,0.0,0.0,5.656316932787153,0.0,0.0,3.091042453358316,0.0,0.0,5.450566239085699,5.656316932787153,5.450566239085699,3.091042453358316
2014,24,N00006690,0.0,1.0,CA,232.89,0.0,0.0,0.0,365.503,8.9,0.0,5.450566239085699,0.0,5.901274487090485,0,0,1,1,0.0,0.0,365.503,0.0,0.0,232.89,0.0,0.0,0.0,365.503,0.0,232.89,0.0,0.0,5.901274487090485,0.0,0.0,5.450566239085699,0.0,0.0,0.0,5.901274487090485,0.0,5.450566239085699
2008,16,N00002328,0.0,20.0,NC,157.006,160.0,0.0,0.0,325.877,4.7,2.995732273553991,5.056284021178583,5.075173815233827,5.786520009557425,0,1,0,2008,0.0,325.877,0.0,0.0,157.006,0.0,0.0,160.0,0.0,654361.0160000001,321280.0,315268.048,0.0,5.786520009557425,0.0,0.0,5.056284021178583,0.0,0.0,5.075173815233827,0.0,11619.33217919131,10190.949020989523,10153.018314526595
2010,18,N00002328,0.0,1.0,NC,160.0,265.25,0.0,0.0,325.661,10.6,0.0,5.075173815233827,5.580672777494092,5.785856963018579,0,1,0,1,0.0,325.661,0.0,0.0,160.0,0.0,0.0,265.25,0.0,325.661,265.25,160.0,0.0,5.785856963018579,0.0,0.0,5.075173815233827,0.0,0.0,5.580672777494092,0.0,5.785856963018579,5.580672777494092,5.075173815233827
2012,20,N00002328,0.0,57.0,NC,265.25,8.5,0.0,0.0,495.802,10.3,4.04305126783455,5.580672777494092,2.1400661634962708,6.206176653477585,0,0,1,1,0.0,0.0,495.802,0.0,0.0,265.25,0.0,0.0,8.5,495.802,8.5,265.25,0.0,0.0,6.206176653477585,0.0,0.0,5.580672777494092,0.0,0.0,2.1400661634962708,6.206176653477585,2.1400661634962708,5.580672777494092
2014,0,N00001861,0.0,4.0,CA,415.971,0.0,0.0,1.0,24.781,8.9,1.3862943611198906,6.0306155462928395,0.0,3.210077230511851,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.781,0.0,415.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210077230511851,0.0,6.0306155462928395
2006,32,N00001861,0.0,4.0,CA,194.011,315.55,10.0,0.0,296.008,5.4,1.3862943611198906,5.267914858486813,5.754317148030249,5.690386480985864,0,0,1,2006,0.0,0.0,296.008,0.0,0.0,194.011,0.0,0.0,315.55,593792.048,632993.3,389186.066,0.0,0.0,5.690386480985864,0.0,0.0,5.267914858486813,0.0,0.0,5.754317148030249,11414.915280857642,11543.160198948679,10567.437206124549
2008,34,N00001861,0.0,11.0,CA,315.55,577.497,5.0,0.0,400.182,5.4,2.3978952727983707,5.754317148030249,6.35870324757726,5.99191944362687,0,0,1,2008,0.0,0.0,400.182,0.0,0.0,315.55,0.0,0.0,577.497,803565.456,1159613.976,633624.4,0.0,0.0,5.99191944362687,0.0,0.0,5.754317148030249,0.0,0.0,6.35870324757726,12031.774242802754,12768.276121135139,11554.66883324474
2010,36,N00001861,0.0,5.0,CA,577.497,261.2,1.0,1.0,539.3330000000002,11.2,1.6094379124341003,6.35870324757726,5.565286397402276,6.290333190903165,0,0,1,1,0.0,0.0,539.3330000000002,0.0,0.0,577.497,0.0,0.0,261.2,539.3330000000002,261.2,577.497,0.0,0.0,6.290333190903165,0.0,0.0,6.35870324757726,0.0,0.0,5.565286397402276,6.290333190903165,5.565286397402276,6.35870324757726
2006,12,N00002807,0.0,3.0,FL,97.96,105.673,2.0,0.0,175.104,3.7,1.0986122886681098,4.584559232083967,4.660349420321544,5.165380083119976,0,1,0,2006,0.0,175.104,0.0,0.0,97.96,0.0,0.0,105.673,0.0,351258.624,211980.038,196507.75999999998,0.0,5.165380083119976,0.0,0.0,4.584559232083967,0.0,0.0,4.660349420321544,0.0,10361.752446738672,9348.660937165017,9196.625819560437
2006,12,N00004745,0.0,9.0,IL,470.023,348.59,1.0,0.0,689.6419999999997,5.7,2.1972245773362196,6.152781629676982,5.8538964465012,6.536172622367246,0,1,0,2006,0.0,689.6419999999997,0.0,0.0,470.023,0.0,0.0,348.59,0.0,1383421.8519999995,699271.5399999999,942866.138,0.0,6.536172622367246,0.0,0.0,6.152781629676982,0.0,0.0,5.8538964465012,0.0,13111.562280468695,11742.916271681408,12342.479949132025
2008,14,N00004745,0.0,3.0,IL,348.59,0.0,0.0,0.0,9.0,5.0,1.0986122886681098,5.8538964465012,0.0,2.1972245773362196,0,1,0,2008,0.0,9.0,0.0,0.0,348.59,0.0,0.0,0.0,0.0,18072.0,0.0,699968.72,0.0,2.1972245773362196,0.0,0.0,5.8538964465012,0.0,0.0,0.0,0.0,4412.026951291129,0.0,11754.62406457441
2006,12,N00003467,0.0,8.0,KY,294.695,301.06,0.0,0.0,300.13,5.9,2.0794415416798357,5.685940923193203,5.707309580432358,5.70421571412776,0,1,0,2006,0.0,300.13,0.0,0.0,294.695,0.0,0.0,301.06,0.0,602060.78,603926.36,591158.17,0.0,5.70421571412776,0.0,0.0,5.685940923193203,0.0,0.0,5.707309580432358,0.0,11442.656722540287,11448.863018347309,11405.997491925566
2008,14,N00003467,0.0,3.0,KY,301.06,268.471,0.0,0.0,310.411,5.4,1.0986122886681098,5.707309580432358,5.592742900666905,5.737897225825478,0,1,0,2008,0.0,310.411,0.0,0.0,301.06,0.0,0.0,268.471,0.0,623305.2880000001,539089.768,604528.48,0.0,5.737897225825478,0.0,0.0,5.707309580432358,0.0,0.0,5.592742900666905,0.0,11521.69762945756,11230.227744539145,11460.277637508174
2010,16,N00003467,0.0,4.0,KY,268.471,642.73,2.0,1.0,556.974,10.3,1.3862943611198906,5.592742900666905,6.465724729364716,6.322518560202255,0,1,0,1,0.0,556.974,0.0,0.0,268.471,0.0,0.0,642.73,0.0,556.974,642.73,268.471,0.0,6.322518560202255,0.0,0.0,5.592742900666905,0.0,0.0,6.465724729364716,0.0,6.322518560202255,6.465724729364716,5.592742900666905
2012,18,N00003467,0.0,5.0,KY,642.73,741.2860000000003,2.0,2.0,746.0889999999997,9.4,1.6094379124341003,6.465724729364716,6.608386515743072,6.614844896036791,0,1,0,1,0.0,746.0889999999997,0.0,0.0,642.73,0.0,0.0,741.2860000000003,0.0,746.0889999999997,741.2860000000003,642.73,0.0,6.614844896036791,0.0,0.0,6.465724729364716,0.0,0.0,6.608386515743072,0.0,6.614844896036791,6.608386515743072,6.465724729364716
2014,20,N00003467,0.0,4.0,KY,741.2860000000003,0.0,0.0,2.0,732.824,8.1,1.3862943611198906,6.608386515743072,0.0,6.5969055639153185,0,0,1,1,0.0,0.0,732.824,0.0,0.0,741.2860000000003,0.0,0.0,0.0,732.824,0.0,741.2860000000003,0.0,0.0,6.5969055639153185,0.0,0.0,6.608386515743072,0.0,0.0,0.0,6.5969055639153185,0.0,6.608386515743072
2006,12,N00003280,0.0,4.0,MS,112.0,99.6,0.0,0.0,236.222,7.5,1.3862943611198906,4.718498871295094,4.601162164590552,5.464772040831459,0,1,0,2006,0.0,236.222,0.0,0.0,112.0,0.0,0.0,99.6,0.0,473861.332,199797.59999999998,224672.0,0.0,5.464772040831459,0.0,0.0,4.718498871295094,0.0,0.0,4.601162164590552,0.0,10962.332713907907,9229.931302168648,9465.308735817958
2008,14,N00003280,-0.8925125215784175,9.0,MS,99.6,326.9,0.0,0.0,2684.641,6.1,2.1972245773362196,4.601162164590552,5.789654313730165,7.895302292230739,0,1,0,2008,0.0,2684.641,0.0,0.0,99.6,0.0,0.0,326.9,0.0,5390759.1280000005,656415.2,199996.8,0.0,7.895302292230739,0.0,0.0,4.601162164590552,0.0,0.0,5.789654313730165,0.0,15853.767002799324,11625.625861970171,9239.133626497829
2012,18,N00003280,0.0,3.0,MS,963.621,36.0,2.0,0.0,789.185,10.0,1.0986122886681098,6.870698063778464,3.58351893845611,6.671000767378882,0,1,0,1,0.0,789.185,0.0,0.0,963.621,0.0,0.0,36.0,0.0,789.185,36.0,963.621,0.0,6.671000767378882,0.0,0.0,6.870698063778464,0.0,0.0,3.58351893845611,0.0,6.671000767378882,3.58351893845611,6.870698063778464
2006,26,N00002073,0.0,6.0,VA,185.25,168.35,2.0,0.0,346.77,3.6,1.791759469228055,5.221706264176197,5.126045145607083,5.848661735974286,0,0,1,2006,0.0,0.0,346.77,0.0,0.0,185.25,0.0,0.0,168.35,695620.62,337710.1,371611.5,0.0,0.0,5.848661735974286,0.0,0.0,5.221706264176197,0.0,0.0,5.126045145607083,11732.415442364418,10282.846562087809,10474.74276593745
2010,30,N00002073,0.0,4.0,VA,158.80200000000005,166.61700000000005,0.0,0.0,323.898,6.7,1.3862943611198906,5.067658143192165,5.115697765343259,5.780428651412928,0,0,1,1,0.0,0.0,323.898,0.0,0.0,158.80200000000005,0.0,0.0,166.61700000000005,323.898,166.61700000000005,158.80200000000005,0.0,0.0,5.780428651412928,0.0,0.0,5.067658143192165,0.0,0.0,5.115697765343259,5.780428651412928,5.115697765343259,5.067658143192165
2012,32,N00002073,0.0,5.0,VA,166.61700000000005,121.65,0.0,0.0,212.86900000000003,6.6,1.6094379124341003,5.115697765343259,4.801148069229532,5.360676953030729,0,0,1,1,0.0,0.0,212.86900000000003,0.0,0.0,166.61700000000005,0.0,0.0,121.65,212.86900000000003,121.65,166.61700000000005,0.0,0.0,5.360676953030729,0.0,0.0,5.115697765343259,0.0,0.0,4.801148069229532,5.360676953030729,4.801148069229532,5.115697765343259
2014,34,N00002073,0.0,5.0,VA,121.65,0.0,0.0,0.0,3.0,5.7,1.6094379124341003,4.801148069229532,0.0,1.0986122886681098,0,0,1,1,0.0,0.0,3.0,0.0,0.0,121.65,0.0,0.0,0.0,3.0,0.0,121.65,0.0,0.0,1.0986122886681098,0.0,0.0,4.801148069229532,0.0,0.0,0.0,1.0986122886681098,0.0,4.801148069229532
2006,0,N00007458,0.0,5.0,CA,234.799,142.217,5.0,0.0,239.846,5.4,1.6094379124341003,5.45872982900109,4.9573540601532935,5.479997050719161,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481131.076,285287.302,471006.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10992.874083742638,9944.452244667507,10950.212036976187
2008,0,N00007458,0.0,5.0,CA,142.217,161.91299999999995,5.0,0.0,178.394,5.4,1.6094379124341003,4.9573540601532935,5.0870591539393075,5.183994587293335,0,0,0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358215.152,325121.3039999999,285571.73600000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10409.461131285017,10214.81478111013,9954.366952787814
2010,0,N00007458,0.0,5.0,CA,161.91299999999995,51.51,1.0,0.0,163.512,11.2,1.6094379124341003,5.0870591539393075,3.9417759635774936,5.096886382139477,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.512,51.51,161.91299999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.096886382139477,3.9417759635774936,5.0870591539393075
2012,0,N00007458,0.0,1.0,CA,51.51,0.0,0.0,0.0,3.0,11.7,0.0,3.9417759635774936,0.0,1.0986122886681098,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,51.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,3.9417759635774936
2010,30,N00007724,0.0,27.0,OR,824.1,86.75,10.0,0.0,1048.5839999999996,11.3,3.295836866004329,6.714291881769338,4.4630304188269685,6.955195961582196,0,0,1,1,0.0,0.0,1048.5839999999996,0.0,0.0,824.1,0.0,0.0,86.75,1048.5839999999996,86.75,824.1,0.0,0.0,6.955195961582196,0.0,0.0,6.714291881769338,0.0,0.0,4.4630304188269685,6.955195961582196,4.4630304188269685,6.714291881769338
2006,14,N00001849,0.0,1.0,MD,158.989,526.951,1.0,0.0,362.192,4.1,0.0,5.068835017437083,6.2671075650914005,5.89217445796077,0,1,0,2006,0.0,362.192,0.0,0.0,158.989,0.0,0.0,526.951,0.0,726557.152,1057063.706,318931.934,0.0,5.89217445796077,0.0,0.0,5.068835017437083,0.0,0.0,6.2671075650914005,0.0,11819.701962669305,12571.817775573349,10168.083044978788
2008,16,N00001849,0.0,2.0,MD,526.951,0.0,0.0,0.0,755.5830000000003,3.5,0.6931471805599453,6.2671075650914005,0.0,6.627489636697708,0,1,0,2008,0.0,755.5830000000003,0.0,0.0,526.951,0.0,0.0,0.0,0.0,1517210.6640000006,0.0,1058117.608,0.0,6.627489636697708,0.0,0.0,6.2671075650914005,0.0,0.0,0.0,0.0,13307.999190488998,0.0,12584.351990703532
2006,36,N00001817,0.0,1.0,FL,47.0,138.58700000000002,0.0,0.0,283.784,3.7,0.0,3.8501476017100584,4.931498287262973,5.648213385405862,0,0,1,2006,0.0,0.0,283.784,0.0,0.0,47.0,0.0,0.0,138.58700000000002,569270.704,278005.52200000006,94282.0,0.0,0.0,5.648213385405862,0.0,0.0,3.8501476017100584,0.0,0.0,4.931498287262973,11330.316051124159,9892.585564249524,7723.396089030377
2008,38,N00001817,0.0,2.0,FL,138.58700000000002,38.504,0.0,0.0,246.634,4.0,0.6931471805599453,4.931498287262973,3.6507621320008083,5.507905456327724,0,0,1,2008,0.0,0.0,246.634,0.0,0.0,138.58700000000002,0.0,0.0,38.504,495241.072,77316.03199999999,278282.69600000005,0.0,0.0,5.507905456327724,0.0,0.0,4.931498287262973,0.0,0.0,3.6507621320008083,11059.87415630607,7330.730361057623,9902.44856082405
